Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007KE","Kildare Leixlip","SPO.IE.IE007KESample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.806","ug/m3","50.13","2","Background","Suburban","-6.4867","53.3719","53.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007CP","Limerick Peoples Park","SPO.IE.IE007CPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.653","ug/m3","50.01","2","Background","Urban","-8.6287","52.6586","16.0","Limerick                                                                        ","IE003C1                                           ","56980","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0036A","Dublin Ballyfermot Library","SPO.IE.IE0036ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","9.528","ug/m3","7.74","2","Background","Suburban","-6.3523","53.3405","43.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE010LK","Limerick Henry Street","SPO.IE.IE010LKSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.013","ug/m3","50.26","2","Traffic","Urban","-8.6316","52.6613","10.0","Limerick                                                                        ","IE003C1                                           ","56980","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001CM","Laois Portlaoise Dublin Road","SPO.IE.IE001CMSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","9.711","ug/m3","50.18","2","Background","Suburban","-7.2887","53.0361","107.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0131A","Dublin Blanchardstown River Road","SPO.IE.IE0131ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.966","ug/m3","50.31","2","Traffic","Suburban","-6.3699","53.3856","51.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE014CK","Cork Clonakilty","SPO.IE.IE014CKSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","","ug/m3","0.00","3","Background","Suburban","-8.8892","51.6225","4.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003CP","Carlow Carlow Town County Council Offices","SPO.IE.IE003CPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.960","ug/m3","49.99","2","Background","Suburban","-6.9317","52.8397","50.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE012CK","Cork Mallow","SPO.IE.IE012CKSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.534","ug/m3","50.26","2","Background","Suburban","-8.6407","52.1340","49.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE011CP","Westmeath Athlone","SPO.IE.IE011CPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","9.108","ug/m3","47.80","2","Background","Suburban","-7.9377","53.4248","40.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE027D","Dublin Dublin Airport","SPO.IE.IE027DSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.804","ug/m3","44.43","2","Background","Suburban","-6.2304","53.4344","61.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007DP","Cork Macroom Council Yard","SPO.IE.IE007DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","9.691","ug/m3","50.22","2","Background","Suburban","-8.9529","51.9047","76.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002SO","Sligo Sligo Town","SPO.IE.IE002SOSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","4.149","ug/m3","3.09","2","Traffic","Suburban","-8.4804","54.2673","24.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE009CP","Kerry Tralee Library","SPO.IE.IE009CPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","11.931","ug/m3","42.26","2","Background","Suburban","-9.6979","52.2673","8.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE009DP","Offaly Birr","SPO.IE.IE009DPSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","9.101","ug/m3","35.91","2","Traffic","Suburban","-7.9085","53.0945","52.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0137A","Clare Ennis Drumbiggle Road","SPO.IE.IE0137ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","13.406","ug/m3","50.01","2","Background","Suburban","-8.9893","52.8432","5.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001DP","Donegal Malin Head","SPO.IE.IE001DPSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.843","ug/m3","49.25","2","Background","Rural","-7.3389","55.3722","25.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003WW","Wicklow Greystones","SPO.IE.IE003WWSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.875","ug/m3","50.29","2","Background","Suburban","-6.0703","53.1499","50.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE005DP","Cork Cobh Carrignafoy","SPO.IE.IE005DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.315","ug/m3","42.63","2","Background","Suburban","-8.2878","51.8550","79.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0136A","Dublin Tallaght Old Bawn Road","SPO.IE.IE0136ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.495","ug/m3","44.68","2","Background","Suburban","-6.3588","53.2805","102.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002CM","Louth Dundalk Meadow Grove","SPO.IE.IE002CMSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","10.370","ug/m3","48.36","2","Background","Suburban","-6.3926","54.0031","1.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE005OY","Offaly Edenderry","SPO.IE.IE005OYSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.387","ug/m3","50.25","2","Background","Suburban","-7.0475","53.3425","93.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","5.873","ug/m3","50.17","2","Industrial","Rural","-8.9542","52.6392","18.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE017CK","Cork Carrigaline","SPO.IE.IE017CKSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","","ug/m3","0.00","3","Background","Suburban","-8.3876","51.8154","6.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008GY","Galway Ballinalsoe","SPO.IE.IE008GYSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","11.138","ug/m3","43.50","2","Background","Suburban","-8.2241","53.3287","44.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004DP","Tipperary Town","SPO.IE.IE004DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","10.463","ug/m3","50.31","2","Background","Suburban","-8.1564","52.4792","100.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001LM","Leitrim Carrick-on-Shannon","SPO.IE.IE001LMSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.635","ug/m3","50.15","2","Background","Suburban","-8.0865","53.9446","16.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE016CK","Cork Cork Port","SPO.IE.IE016CKSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","","ug/m3","0.00","3","Background","Suburban","-8.3209","51.8306","4.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001DM","Wexford Enniscorthy Parnell Road","SPO.IE.IE001DMSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","11.356","ug/m3","47.02","2","Background","Suburban","-6.5708","52.4985","30.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004KY","Kerry Killarney","SPO.IE.IE004KYSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.721","ug/m3","49.53","2","Background","Suburban","-9.5049","52.0583","35.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0142A","Longford Town Dublin Road Railway","SPO.IE.IE0142ASample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","10.255","ug/m3","49.90","2","Traffic","Suburban","-7.7914","53.7256","48.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0141A","Wicklow Bray Wurzburg Road","SPO.IE.IE0141ASample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.311","ug/m3","47.33","2","Background","Suburban","-6.1217","53.1872","47.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008DP","Cavan Cavan Town Court House","SPO.IE.IE008DPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.314","ug/m3","50.31","2","Background","Suburban","-7.3628","53.9936","56.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0145A","Mayo Claremorris","SPO.IE.IE0145ASample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","7.026","ug/m3","48.17","2","Background","Rural","-9.0127","53.7039","44.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE006CP","Donegal Letterkenny Library","SPO.IE.IE006CPSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","10.698","ug/m3","48.23","2","Background","Suburban","-7.7352","54.9545","48.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004BP","Cork UCC Distillery Fields","SPO.IE.IE004BPSample1_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.866","ug/m3","49.36","2","Background","Suburban","-8.4864","51.9001","7.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002BP","Cork Bishopstown MTU","SPO.IE.IE002BPSample2_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.342","ug/m3","50.26","2","Background","Suburban","-8.5330","51.8841","21.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
